Index	Gene_name	Gene_list_index	Source	Ensembl_gene_id	Ensembl_transcript_id	RefSeq_mRNA_id	HGNC_symbol	Alias	Info
11	Retsat	1_astrocytes_dex_up_michkor_cells_dex	michkor_cells_dex	ENSMUSG00000056666	ENSMUST00000175824|ENSMUST00000205878|ENSMUST00000070597|ENSMUST00000176168|ENSMUST00000176364|ENSMUST00000129071	NM_026159	RETSAT	0610039N19Rik	Regulation: UP|Probe.Set:ILMN_1240471|Identifier:NM_026159.4|FirstOfLocuslink:NP_080435.3|FirstOfName:Retsat|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:2.8389749072627e-06|ANOVA.CELL:1.20433947534683e-42|ANOVA.INT:0.0476180361785973|FDR_ANOVA.TREAT:0.00024275338401471902|FDR_ANOVA.CELL:7.49449743054777e-41|FDR_ANOVA.INT:0.79106623420223|TTEST.ASTRO.DEX:0.00020595219864872702|TTEST.ASTRO.ALD:0.0027192164185001304|TTEST.ASTRO.DHT:0.707354039040152|TTEST.ASTRO.PRG:0.0282828528679069|TTEST.ASTRO.ESR:0.17336160941199902|TTEST.NEURO.DEX:0.0962273069815327|TTEST.NEURO.ALD:0.40480399864355404|TTEST.NEURO.DHT:0.8528492615487121|TTEST.NEURO.PRG:0.7979293505492481|TTEST.NEURO.ESR:0.942819417907476|FDR_TTEST.ASTRO.DEX:0.0175454553882035|FDR_TTEST.ASTRO.ALD:0.28797499749501204|FDR_TTEST.ASTRO.DHT:0.977610230713825|FDR_TTEST.ASTRO.PRG:0.845270986155032|FDR_TTEST.ASTRO.ESR:0.9421553780743571|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:0.606736979166666|FOLD.ASTRO.ALD:0.39787239583333406|FOLD.ASTRO.DHT:0.0363723958333324|FOLD.ASTRO.PRG:0.21066145833333202|FOLD.ASTRO.ESR:0.10639583333333401|FOLD.NEURO.DEX:0.21994531249999802|FOLD.NEURO.ALD:0.0517630208333326|FOLD.NEURO.DHT:-0.0241692708333332|FOLD.NEURO.PRG:-0.0127005208333344|FOLD.NEURO.ESR:-0.0057239583333341705
12	Mthfd2	1_astrocytes_dex_up_michkor_cells_dex	michkor_cells_dex	ENSMUSG00000005667	ENSMUST00000141044|ENSMUST00000203847|ENSMUST00000203375|ENSMUST00000005810|ENSMUST00000139802|ENSMUST00000204472|ENSMUST00000141193	NM_008638	MTHFD2	NMDMC	Regulation: UP|Probe.Set:ILMN_2878548|Identifier:NM_008638.1|FirstOfLocuslink:NP_032664.1|FirstOfName:Mthfd2|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:1.42057483099976e-10|ANOVA.CELL:4.1464282319067004e-05|ANOVA.INT:4.2185582299493007e-08|FDR_ANOVA.TREAT:3.1222959006179904e-08|FDR_ANOVA.CELL:9.652491917320891e-05|FDR_ANOVA.INT:1.0472457403746202e-05|TTEST.ASTRO.DEX:8.129417164789891e-05|TTEST.ASTRO.ALD:0.7546275178925991|TTEST.ASTRO.DHT:0.35466619966482504|TTEST.ASTRO.PRG:0.26025687594119|TTEST.ASTRO.ESR:0.42746258779723806|TTEST.NEURO.DEX:0.355475228500571|TTEST.NEURO.ALD:0.9337987540572781|TTEST.NEURO.DHT:0.900472101642643|TTEST.NEURO.PRG:0.499305138585154|TTEST.NEURO.ESR:0.711334905769014|FDR_TTEST.ASTRO.DEX:0.00989005375480383|FDR_TTEST.ASTRO.ALD:0.965067491155669|FDR_TTEST.ASTRO.DHT:0.937262155314411|FDR_TTEST.ASTRO.PRG:0.9108991004944981|FDR_TTEST.ASTRO.ESR:0.9694330809896691|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:1.31381510416667|FOLD.ASTRO.ALD:0.0435364583333335|FOLD.ASTRO.DHT:-0.126614583333334|FOLD.ASTRO.PRG:-0.162729166666667|FOLD.ASTRO.ESR:-0.0923072916666676|FOLD.NEURO.DEX:0.143325520833333|FOLD.NEURO.ALD:0.008270833333332561|FOLD.NEURO.DHT:-0.0145130208333342|FOLD.NEURO.PRG:-0.0811145833333331|FOLD.NEURO.ESR:0.0511041666666667
13	Mycl1	1_astrocytes_dex_up_michkor_cells_dex	michkor_cells_dex	ENSMUSG00000028654	ENSMUST00000147259|ENSMUST00000030407|ENSMUST00000106252|ENSMUST00000144998|ENSMUST00000135925	NM_001303121|NM_008506	MYCL		Regulation: UP|Probe.Set:ILMN_1221750|Identifier:NM_008506.2|FirstOfLocuslink:NP_032532.1|FirstOfName:Mycl1|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:3.71392734362339e-23|ANOVA.CELL:5.82662878060047e-44|ANOVA.INT:2.76237740903008e-23|FDR_ANOVA.TREAT:8.166041960212681e-20|FDR_ANOVA.CELL:4.65464978054405e-42|FDR_ANOVA.INT:2.5510002896911e-19|TTEST.ASTRO.DEX:3.57661490348674e-08|TTEST.ASTRO.ALD:2.58423436503623e-07|TTEST.ASTRO.DHT:0.37164874690787|TTEST.ASTRO.PRG:0.00315811553692021|TTEST.ASTRO.ESR:0.07657196891814701|TTEST.NEURO.DEX:0.803203202197431|TTEST.NEURO.ALD:0.18029611673067703|TTEST.NEURO.DHT:0.83964251386693|TTEST.NEURO.PRG:0.21995147527672101|TTEST.NEURO.ESR:0.45759943084567906|FDR_TTEST.ASTRO.DEX:0.00011026870910608301|FDR_TTEST.ASTRO.ALD:0.00298311093927957|FDR_TTEST.ASTRO.DHT:0.940419020980871|FDR_TTEST.ASTRO.PRG:0.6911527661815541|FDR_TTEST.ASTRO.ESR:0.9283828407405461|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:2.68998177083333|FOLD.ASTRO.ALD:1.3609921875|FOLD.ASTRO.DHT:0.046799479166667296|FOLD.ASTRO.PRG:0.257510416666667|FOLD.ASTRO.ESR:0.084734375|FOLD.NEURO.DEX:-0.0274401041666668|FOLD.NEURO.ALD:-0.142265624999999|FOLD.NEURO.DHT:-0.0144270833333309|FOLD.NEURO.PRG:-0.12599479166666502|FOLD.NEURO.ESR:-0.0695729166666652
14	Slc45a3	1_astrocytes_dex_up_michkor_cells_dex	michkor_cells_dex	ENSMUSG00000026435	ENSMUST00000190322|ENSMUST00000177943|ENSMUST00000027695|ENSMUST00000185387	NM_001177628|NM_145977	SLC45A3	IPCA-6|2210413P12Rik|Pcanap6	Regulation: UP|Probe.Set:ILMN_1218226|Identifier:NM_145977.1|FirstOfLocuslink:NP_666089.1|FirstOfName:Slc45a3|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:1.26637563134515e-17|ANOVA.CELL:1.53423856355825e-22|ANOVA.INT:3.44489003002062e-18|FDR_ANOVA.TREAT:9.58584072159527e-15|FDR_ANOVA.CELL:9.64754615739326e-22|FDR_ANOVA.INT:6.11785970177585e-15|TTEST.ASTRO.DEX:3.5821688322243e-08|TTEST.ASTRO.ALD:0.515228064491848|TTEST.ASTRO.DHT:0.25962077525924704|TTEST.ASTRO.PRG:0.300250717050186|TTEST.ASTRO.ESR:0.5769439927327741|TTEST.NEURO.DEX:0.533879652582389|TTEST.NEURO.ALD:0.8835540688172121|TTEST.NEURO.DHT:0.8830042071247961|TTEST.NEURO.PRG:0.9159097644839811|TTEST.NEURO.ESR:0.452008631228958|FDR_TTEST.ASTRO.DEX:0.00011026870910608301|FDR_TTEST.ASTRO.ALD:0.9160624046918211|FDR_TTEST.ASTRO.DHT:0.927448507366822|FDR_TTEST.ASTRO.PRG:0.9114937111780481|FDR_TTEST.ASTRO.ESR:0.9781339683583761|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:1.9721953125|FOLD.ASTRO.ALD:0.0693307291666674|FOLD.ASTRO.DHT:-0.10414583333333301|FOLD.ASTRO.PRG:-0.09961979166666701|FOLD.ASTRO.ESR:-0.0472265624999997|FOLD.NEURO.DEX:-0.0680442708333331|FOLD.NEURO.ALD:-0.0160755208333336|FOLD.NEURO.DHT:-0.0203515625000001|FOLD.NEURO.PRG:-0.013268229166667|FOLD.NEURO.ESR:-0.0839062500000001
15	LOC382058	1_astrocytes_dex_up_michkor_cells_dex	michkor_cells_dex						Regulation: UP|Probe.Set:ILMN_1240671|Identifier:XM_356133.1|FirstOfLocuslink:None|FirstOfName:LOC382058|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:1.0207141672356098e-21|ANOVA.CELL:1.50823496428315e-16|ANOVA.INT:2.878379845381e-21|FDR_ANOVA.TREAT:1.5203372889657101e-18|FDR_ANOVA.CELL:6.611719476009719e-16|FDR_ANOVA.INT:1.3290631098062202e-17|TTEST.ASTRO.DEX:4.4677432389441505e-08|TTEST.ASTRO.ALD:0.000197701879737626|TTEST.ASTRO.DHT:0.043809654769414|TTEST.ASTRO.PRG:0.0088195356090573|TTEST.ASTRO.ESR:0.17602449206157503|TTEST.NEURO.DEX:0.0891155906222534|TTEST.NEURO.ALD:0.5787711939718051|TTEST.NEURO.DHT:0.184127841438114|TTEST.NEURO.PRG:0.0371950736920737|TTEST.NEURO.ESR:0.95553594811652|FDR_TTEST.ASTRO.DEX:0.00011803141183684601|FDR_TTEST.ASTRO.ALD:0.0895193684221345|FDR_TTEST.ASTRO.DHT:0.8845768646342911|FDR_TTEST.ASTRO.PRG:0.772738590536265|FDR_TTEST.ASTRO.ESR:0.9421553780743571|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:2.65201302083333|FOLD.ASTRO.ALD:1.2414921875|FOLD.ASTRO.DHT:0.14118229166666701|FOLD.ASTRO.PRG:0.21943749999999998|FOLD.ASTRO.ESR:0.07294270833333359|FOLD.NEURO.DEX:0.0961354166666659|FOLD.NEURO.ALD:0.0585598958333335|FOLD.NEURO.DHT:0.117486979166667|FOLD.NEURO.PRG:0.121166666666667|FOLD.NEURO.ESR:0.0034687499999996904
16	Tsc22d3	1_astrocytes_dex_up_michkor_cells_dex	michkor_cells_dex	ENSMUSG00000031431	ENSMUST00000055738|ENSMUST00000133023|ENSMUST00000123898|ENSMUST00000112995|ENSMUST00000112996|ENSMUST00000152048	NM_010286|NM_001077364	TSC22D3	Gilz|Dsip1	Regulation: UP|Probe.Set:ILMN_3150811|Identifier:NM_001077364.1|FirstOfLocuslink:NP_001070832.1|FirstOfName:Tsc22d3|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:4.42753555347881e-25|ANOVA.CELL:4.80235621402988e-22|ANOVA.INT:2.183310388593e-19|FDR_ANOVA.TREAT:1.4602644760452198e-21|FDR_ANOVA.CELL:2.9284732676520798e-21|FDR_ANOVA.INT:4.800579708709199e-16|TTEST.ASTRO.DEX:7.55018480762379e-08|TTEST.ASTRO.ALD:4.2089266054504095e-07|TTEST.ASTRO.DHT:0.41416852073468|TTEST.ASTRO.PRG:3.52042385188193e-05|TTEST.ASTRO.ESR:0.514522771411815|TTEST.NEURO.DEX:0.0037370865065755104|TTEST.NEURO.ALD:0.8353581675933921|TTEST.NEURO.DHT:0.209497662353333|TTEST.NEURO.PRG:0.280739107193135|TTEST.NEURO.ESR:0.367719875591741|FDR_TTEST.ASTRO.DEX:0.000145259263878009|FDR_TTEST.ASTRO.ALD:0.0032390496180011203|FDR_TTEST.ASTRO.DHT:0.9475105049915181|FDR_TTEST.ASTRO.PRG:0.18061338992977402|FDR_TTEST.ASTRO.ESR:0.9740670702205491|FDR_TTEST.NEURO.DEX:0.809415483719065|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:3.51938802083333|FOLD.ASTRO.ALD:2.62678645833333|FOLD.ASTRO.DHT:0.0975208333333342|FOLD.ASTRO.PRG:1.00192708333333|FOLD.ASTRO.ESR:0.053679687499999004|FOLD.NEURO.DEX:0.7660416666666661|FOLD.NEURO.ALD:-0.038098958333334196|FOLD.NEURO.DHT:-0.23930208333333303|FOLD.NEURO.PRG:-0.216283854166667|FOLD.NEURO.ESR:-0.17961197916666702
17	Ramp2	1_astrocytes_dex_up_michkor_cells_dex	michkor_cells_dex	ENSMUSG00000001240	ENSMUST00000151830|ENSMUST00000149585|ENSMUST00000138229|ENSMUST00000122006|ENSMUST00000129680|ENSMUST00000128260|ENSMUST00000107282|ENSMUST00000149006	NM_019444	RAMP2		Regulation: UP|Probe.Set:ILMN_2661422|Identifier:NM_019444.2|FirstOfLocuslink:NP_062317.1|FirstOfName:Ramp2|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:1.8011739766415498e-16|ANOVA.CELL:2.7115996038371902e-27|ANOVA.INT:2.12570058763884e-15|FDR_ANOVA.TREAT:1.0943079894400901e-13|FDR_ANOVA.CELL:2.4458956848520898e-26|FDR_ANOVA.INT:2.1811577540807997e-12|TTEST.ASTRO.DEX:4.9336391566523403e-08|TTEST.ASTRO.ALD:0.00254402842449901|TTEST.ASTRO.DHT:0.9465368403423111|TTEST.ASTRO.PRG:0.82604665857498|TTEST.ASTRO.ESR:0.13223747338737601|TTEST.NEURO.DEX:0.37160099059517304|TTEST.NEURO.ALD:0.5562514321972241|TTEST.NEURO.DHT:0.49702387676263104|TTEST.NEURO.PRG:0.8140146053333811|TTEST.NEURO.ESR:0.9925039028258591|FDR_TTEST.ASTRO.DEX:0.00011989781811540301|FDR_TTEST.ASTRO.ALD:0.283848850185953|FDR_TTEST.ASTRO.DHT:0.9948870093576231|FDR_TTEST.ASTRO.PRG:0.9827811305607431|FDR_TTEST.ASTRO.ESR:0.934626371936716|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:2.621578125|FOLD.ASTRO.ALD:0.628325520833334|FOLD.ASTRO.DHT:0.00882552083333188|FOLD.ASTRO.PRG:-0.0152942708333335|FOLD.ASTRO.ESR:-0.0873854166666668|FOLD.NEURO.DEX:0.0893281250000015|FOLD.NEURO.ALD:-0.08063020833333209|FOLD.NEURO.DHT:-0.1195859375|FOLD.NEURO.PRG:0.0391770833333336|FOLD.NEURO.ESR:-0.0012812499999998999
18	Per1	1_astrocytes_dex_up_michkor_cells_dex	michkor_cells_dex	ENSMUSG00000020893	ENSMUST00000101004|ENSMUST00000132462|ENSMUST00000102605|ENSMUST00000142392|ENSMUST00000166748|ENSMUST00000021271	NM_001159367|NM_011065	PER1	m-rigui|mPer1|Hftm	Regulation: UP|Probe.Set:ILMN_2813484|Identifier:NM_011065.2|FirstOfLocuslink:NP_035195.1|FirstOfName:Per1|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:1.19196285027908e-25|ANOVA.CELL:9.49817438350678e-09|ANOVA.INT:5.6971310884544396e-21|FDR_ANOVA.TREAT:4.58647438739887e-22|FDR_ANOVA.CELL:2.7727679331355e-08|FDR_ANOVA.INT:2.1921610906524603e-17|TTEST.ASTRO.DEX:3.12173831626152e-07|TTEST.ASTRO.ALD:6.946992259604591e-08|TTEST.ASTRO.DHT:0.7876001202202041|TTEST.ASTRO.PRG:1.30229510019793e-05|TTEST.ASTRO.ESR:0.661777289687654|TTEST.NEURO.DEX:0.0011127693865522|TTEST.NEURO.ALD:0.227584605683357|TTEST.NEURO.DHT:0.675083658913457|TTEST.NEURO.PRG:0.48775351467939704|TTEST.NEURO.ESR:0.697051803731999|FDR_TTEST.ASTRO.DEX:0.000313354663076216|FDR_TTEST.ASTRO.ALD:0.00298311093927957|FDR_TTEST.ASTRO.DHT:0.983959944495824|FDR_TTEST.ASTRO.PRG:0.120653323447564|FDR_TTEST.ASTRO.ESR:0.9837192216432551|FDR_TTEST.NEURO.DEX:0.552484017792058|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:2.3280078125|FOLD.ASTRO.ALD:1.78261979166667|FOLD.ASTRO.DHT:0.0199348958333339|FOLD.ASTRO.PRG:0.916848958333333|FOLD.ASTRO.ESR:0.0250130208333328|FOLD.NEURO.DEX:0.43472916666666706|FOLD.NEURO.ALD:0.10679687500000101|FOLD.NEURO.DHT:-0.0411718749999999|FOLD.NEURO.PRG:-0.0647369791666677|FOLD.NEURO.ESR:-0.0468255208333321
19	Pdk4	1_astrocytes_dex_up_michkor_cells_dex	michkor_cells_dex	ENSMUSG00000019577	ENSMUST00000203347|ENSMUST00000019721|ENSMUST00000134068	NM_013743	PDK4		Regulation: UP|Probe.Set:ILMN_1259322|Identifier:NM_013743.2|FirstOfLocuslink:NP_038771.1|FirstOfName:Pdk4|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:2.0539960607225003e-27|ANOVA.CELL:1.2051956582307999e-30|ANOVA.INT:1.9010849457172298e-08|FDR_ANOVA.TREAT:1.58068690179668e-23|FDR_ANOVA.CELL:1.46791623115667e-29|FDR_ANOVA.INT:5.103528853694619e-06|TTEST.ASTRO.DEX:6.35423507595005e-08|TTEST.ASTRO.ALD:1.28986243256264e-06|TTEST.ASTRO.DHT:0.6791413585154841|TTEST.ASTRO.PRG:0.0005312346385834071|TTEST.ASTRO.ESR:0.21735492983837|TTEST.NEURO.DEX:3.6165384372475204e-05|TTEST.NEURO.ALD:0.057367740929353796|TTEST.NEURO.DHT:0.320463757322545|TTEST.NEURO.PRG:0.9479709352325391|TTEST.NEURO.ESR:0.6347976755800491|FDR_TTEST.ASTRO.DEX:0.00013336384108950802|FDR_TTEST.ASTRO.ALD:0.00583713243733652|FDR_TTEST.ASTRO.DHT:0.9756899983482251|FDR_TTEST.ASTRO.PRG:0.434403748281568|FDR_TTEST.ASTRO.ESR:0.9490685254261141|FDR_TTEST.NEURO.DEX:0.166990045801467|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:3.45117708333333|FOLD.ASTRO.ALD:2.22634635416667|FOLD.ASTRO.DHT:0.049427083333332796|FOLD.ASTRO.PRG:0.799929687500001|FOLD.ASTRO.ESR:0.1715546875|FOLD.NEURO.DEX:2.35663541666667|FOLD.NEURO.ALD:0.6798359375|FOLD.NEURO.DHT:-0.22837760416666503|FOLD.NEURO.PRG:-0.013789062500000799|FOLD.NEURO.ESR:-0.100591145833333
20	Gadd45g	1_astrocytes_dex_up_michkor_cells_dex	michkor_cells_dex	ENSMUSG00000021453	ENSMUST00000132480|ENSMUST00000021903	NM_011817	GADD45G	OIG37|CR6	Regulation: UP|Probe.Set:ILMN_2744890|Identifier:NM_011817.1|FirstOfLocuslink:NP_035947.1|FirstOfName:Gadd45g|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:1.9974262598823703e-15|ANOVA.CELL:1.1427181925808002e-33|ANOVA.INT:1.06699003865091e-09|FDR_ANOVA.TREAT:1.06010528877941e-12|FDR_ANOVA.CELL:1.93274248440387e-32|FDR_ANOVA.INT:3.9731611326344397e-07|TTEST.ASTRO.DEX:6.910384816502859e-08|TTEST.ASTRO.ALD:0.00188506182175537|TTEST.ASTRO.DHT:0.6416601143464381|TTEST.ASTRO.PRG:0.625729873145303|TTEST.ASTRO.ESR:0.878238580671383|TTEST.NEURO.DEX:0.0452936446778589|TTEST.NEURO.ALD:0.584597014053825|TTEST.NEURO.DHT:0.852313833062116|TTEST.NEURO.PRG:0.5401430473330591|TTEST.NEURO.ESR:0.8051371016073451|FDR_TTEST.ASTRO.DEX:0.000138730481964001|FDR_TTEST.ASTRO.ALD:0.266240705014669|FDR_TTEST.ASTRO.DHT:0.9704877304706041|FDR_TTEST.ASTRO.PRG:0.961452827919654|FDR_TTEST.ASTRO.ESR:0.9941703225312281|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:1.82676822916667|FOLD.ASTRO.ALD:0.511419270833333|FOLD.ASTRO.DHT:0.0313697916666662|FOLD.ASTRO.PRG:0.0660598958333338|FOLD.ASTRO.ESR:-0.0134921874999989|FOLD.NEURO.DEX:0.42959635416666603|FOLD.NEURO.ALD:0.0611197916666661|FOLD.NEURO.DHT:-0.0338723958333347|FOLD.NEURO.PRG:0.0792135416666646|FOLD.NEURO.ESR:0.028278645833332002
21	Tsc22d3	1_astrocytes_dex_up_michkor_cells_dex	michkor_cells_dex	ENSMUSG00000031431	ENSMUST00000055738|ENSMUST00000133023|ENSMUST00000123898|ENSMUST00000112995|ENSMUST00000112996|ENSMUST00000152048	NM_010286|NM_001077364	TSC22D3	Gilz|Dsip1	Regulation: UP|Probe.Set:ILMN_3150811|Identifier:NM_001077364.1|FirstOfLocuslink:NP_001070832.1|FirstOfName:Tsc22d3|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:4.42753555347881e-25|ANOVA.CELL:4.80235621402988e-22|ANOVA.INT:2.183310388593e-19|FDR_ANOVA.TREAT:1.4602644760452198e-21|FDR_ANOVA.CELL:2.9284732676520798e-21|FDR_ANOVA.INT:4.800579708709199e-16|TTEST.ASTRO.DEX:7.55018480762379e-08|TTEST.ASTRO.ALD:4.2089266054504095e-07|TTEST.ASTRO.DHT:0.41416852073468|TTEST.ASTRO.PRG:3.52042385188193e-05|TTEST.ASTRO.ESR:0.514522771411815|TTEST.NEURO.DEX:0.0037370865065755104|TTEST.NEURO.ALD:0.8353581675933921|TTEST.NEURO.DHT:0.209497662353333|TTEST.NEURO.PRG:0.280739107193135|TTEST.NEURO.ESR:0.367719875591741|FDR_TTEST.ASTRO.DEX:0.000145259263878009|FDR_TTEST.ASTRO.ALD:0.0032390496180011203|FDR_TTEST.ASTRO.DHT:0.9475105049915181|FDR_TTEST.ASTRO.PRG:0.18061338992977402|FDR_TTEST.ASTRO.ESR:0.9740670702205491|FDR_TTEST.NEURO.DEX:0.809415483719065|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:3.51938802083333|FOLD.ASTRO.ALD:2.62678645833333|FOLD.ASTRO.DHT:0.0975208333333342|FOLD.ASTRO.PRG:1.00192708333333|FOLD.ASTRO.ESR:0.053679687499999004|FOLD.NEURO.DEX:0.7660416666666661|FOLD.NEURO.ALD:-0.038098958333334196|FOLD.NEURO.DHT:-0.23930208333333303|FOLD.NEURO.PRG:-0.216283854166667|FOLD.NEURO.ESR:-0.17961197916666702
22	Sult1a1	1_astrocytes_dex_up_michkor_cells_dex	michkor_cells_dex	ENSMUSG00000030711	ENSMUST00000106372|ENSMUST00000106373|ENSMUST00000155419	NM_133670		Stp1|PST	Regulation: UP|Probe.Set:ILMN_2745370|Identifier:NM_133670.1|FirstOfLocuslink:NP_598431.1|FirstOfName:Sult1a1|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:3.37297151633553e-24|ANOVA.CELL:6.38194857350859e-37|ANOVA.INT:1.4432288962965401e-05|FDR_ANOVA.TREAT:8.6524214886265e-21|FDR_ANOVA.CELL:1.5485028556657202e-35|FDR_ANOVA.INT:0.00170870900147683|TTEST.ASTRO.DEX:8.59542268745096e-08|TTEST.ASTRO.ALD:1.44070149736097e-06|TTEST.ASTRO.DHT:0.511382193394751|TTEST.ASTRO.PRG:0.0060125289650248505|TTEST.ASTRO.ESR:0.8906920707908651|TTEST.NEURO.DEX:4.48252717352088e-05|TTEST.NEURO.ALD:0.14834296518258602|TTEST.NEURO.DHT:0.5004762135409441|TTEST.NEURO.PRG:0.538139855808629|TTEST.NEURO.ESR:0.446917789492408|FDR_TTEST.ASTRO.DEX:0.00015875401886814402|FDR_TTEST.ASTRO.ALD:0.00583713243733652|FDR_TTEST.ASTRO.DHT:0.958176671345188|FDR_TTEST.ASTRO.PRG:0.728171641005082|FDR_TTEST.ASTRO.ESR:0.9948439020384391|FDR_TTEST.NEURO.DEX:0.17560259494920602|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:2.53730208333333|FOLD.ASTRO.ALD:1.50678125|FOLD.ASTRO.DHT:0.0447343749999991|FOLD.ASTRO.PRG:0.543393229166668|FOLD.ASTRO.ESR:0.0147526041666666|FOLD.NEURO.DEX:1.90926041666667|FOLD.NEURO.ALD:0.43653645833333404|FOLD.NEURO.DHT:-0.116450520833332|FOLD.NEURO.PRG:-0.10611197916666601|FOLD.NEURO.ESR:-0.13108072916666602
