Index	Gene_name	Gene_list_index	Source	Ensembl_gene_id	Ensembl_transcript_id	RefSeq_mRNA_id	HGNC_symbol	Alias	Info
11	Lmcd1	4_neurons_dex_down_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000057604	ENSMUST00000032376	NM_144799	LMCD1	dyxin	Regulation: DOWN|Probe.Set:ILMN_2628940|Identifier:NM_144799.1|FirstOfLocuslink:NP_659048.1|FirstOfName:Lmcd1|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:1.97180390528768e-08|ANOVA.CELL:2.23527401779036e-19|ANOVA.INT:0.000300719241664263|FDR_ANOVA.TREAT:2.8541088878606097e-06|FDR_ANOVA.CELL:1.15345934842928e-18|FDR_ANOVA.INT:0.023729054376786|TTEST.ASTRO.DEX:3.97503373898491e-05|TTEST.ASTRO.ALD:0.00304880018459541|TTEST.ASTRO.DHT:0.509290351103693|TTEST.ASTRO.PRG:0.9601931406381421|TTEST.ASTRO.ESR:0.14570865726498802|TTEST.NEURO.DEX:0.00214270627935498|TTEST.NEURO.ALD:0.22467133143571|TTEST.NEURO.DHT:0.10526039157680701|TTEST.NEURO.PRG:0.47169352391818503|TTEST.NEURO.ESR:0.12225356773227601|FDR_TTEST.ASTRO.DEX:0.0067417814236171505|FDR_TTEST.ASTRO.ALD:0.294808761999361|FDR_TTEST.ASTRO.DHT:0.9580947727374011|FDR_TTEST.ASTRO.PRG:0.9970863789449381|FDR_TTEST.ASTRO.ESR:0.934626371936716|FDR_TTEST.NEURO.DEX:0.7066951410209771|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-0.5610442708333331|FOLD.ASTRO.ALD:-0.21426822916666702|FOLD.ASTRO.DHT:0.0769374999999997|FOLD.ASTRO.PRG:0.00454427083333364|FOLD.ASTRO.ESR:0.11163020833333301|FOLD.NEURO.DEX:-0.28729947916666704|FOLD.NEURO.ALD:-0.09999479166666701|FOLD.NEURO.DHT:-0.14025|FOLD.NEURO.PRG:-0.0620781250000011|FOLD.NEURO.ESR:-0.1481484375
12	Gp38	4_neurons_dex_down_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000028583	ENSMUST00000119654|ENSMUST00000030317	NM_010329|NM_001290822	PDPN		Regulation: DOWN|Probe.Set:ILMN_2654754|Identifier:NM_010329.1|FirstOfLocuslink:None|FirstOfName:Gp38|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:2.4811334390604995e-06|ANOVA.CELL:1.00965242579227e-45|ANOVA.INT:0.007513531398982001|FDR_ANOVA.TREAT:0.00021534559288567603|FDR_ANOVA.CELL:1.13429905373558e-43|FDR_ANOVA.INT:0.28624570859455|TTEST.ASTRO.DEX:0.0213766564856811|TTEST.ASTRO.ALD:0.9762146587445241|TTEST.ASTRO.DHT:0.0361401714835042|TTEST.ASTRO.PRG:0.0154708166469154|TTEST.ASTRO.ESR:0.137299954897337|TTEST.NEURO.DEX:0.00236401726679112|TTEST.NEURO.ALD:0.109548144076949|TTEST.NEURO.DHT:0.8585145578860041|TTEST.NEURO.PRG:0.7204563385171371|TTEST.NEURO.ESR:0.509648393560564|FDR_TTEST.ASTRO.DEX:0.269162727306822|FDR_TTEST.ASTRO.ALD:0.9964571503419771|FDR_TTEST.ASTRO.DHT:0.8845768646342911|FDR_TTEST.ASTRO.PRG:0.8138916143747341|FDR_TTEST.ASTRO.ESR:0.934626371936716|FDR_TTEST.NEURO.DEX:0.7443407243320951|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-0.188619791666666|FOLD.ASTRO.ALD:-0.0019427083333329901|FOLD.ASTRO.DHT:-0.0815911458333325|FOLD.ASTRO.PRG:-0.0852812499999978|FOLD.ASTRO.ESR:-0.095317708333333|FOLD.NEURO.DEX:-0.43813541666666606|FOLD.NEURO.ALD:-0.167674479166667|FOLD.NEURO.DHT:-0.0182916666666664|FOLD.NEURO.PRG:-0.0298802083333332|FOLD.NEURO.ESR:-0.0664348958333321
13	Tnfaip8	4_neurons_dex_down_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000062210	ENSMUST00000180305|ENSMUST00000179937|ENSMUST00000134348|ENSMUST00000148989|ENSMUST00000145726|ENSMUST00000153545|ENSMUST00000128377|ENSMUST00000126666|ENSMUST00000124175|ENSMUST00000087655|ENSMUST00000155403|ENSMUST00000148159|ENSMUST00000153873	NM_001360935|NM_001177759|NM_134131|NM_001177760	TNFAIP8	Gg2-1|Ssc-2|Nded|E130304C20Rik|Gm10539|Tipe	Regulation: DOWN|Probe.Set:ILMN_2511953|Identifier:NM_134131.1|FirstOfLocuslink:NP_598892.1|FirstOfName:Tnfaip8|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:3.95368076671937e-10|ANOVA.CELL:3.54295149887809e-33|ANOVA.INT:0.62678843601373|FDR_ANOVA.TREAT:7.842459786136281e-08|FDR_ANOVA.CELL:5.68423358266841e-32|FDR_ANOVA.INT:0.9999978870935041|TTEST.ASTRO.DEX:0.0006095351403445041|TTEST.ASTRO.ALD:0.0028810240190055604|TTEST.ASTRO.DHT:0.343752750133687|TTEST.ASTRO.PRG:0.22161871561947902|TTEST.ASTRO.ESR:0.86480166607936|TTEST.NEURO.DEX:0.00245029215789142|TTEST.NEURO.ALD:0.26643213023086704|TTEST.NEURO.DHT:0.281019125580492|TTEST.NEURO.PRG:0.7854543273071011|TTEST.NEURO.ESR:0.94431408712982|FDR_TTEST.ASTRO.DEX:0.0355811322000849|FDR_TTEST.ASTRO.ALD:0.29444351677110003|FDR_TTEST.ASTRO.DHT:0.9352350521823881|FDR_TTEST.ASTRO.PRG:0.9004934241465851|FDR_TTEST.ASTRO.ESR:0.9941703225312281|FDR_TTEST.NEURO.DEX:0.7443407243320951|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-0.7205520833333351|FOLD.ASTRO.ALD:-0.275036458333334|FOLD.ASTRO.DHT:-0.10764583333333501|FOLD.ASTRO.PRG:-0.0971041666666679|FOLD.ASTRO.ESR:0.0163072916666653|FOLD.NEURO.DEX:-0.5756119791666661|FOLD.NEURO.ALD:-0.1483046875|FOLD.NEURO.DHT:0.12393749999999999|FOLD.NEURO.PRG:-0.0189244791666656|FOLD.NEURO.ESR:0.00901822916666717
14	Fcgr1	4_neurons_dex_down_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000015947	ENSMUST00000200420|ENSMUST00000029748	NM_010186	FCGR1A	CD64|FcgammaRI	Regulation: DOWN|Probe.Set:ILMN_1229523|Identifier:NM_010186.4|FirstOfLocuslink:NP_034316.1|FirstOfName:Fcgr1|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:1.4475245083912201e-05|ANOVA.CELL:8.668291880248708e-11|ANOVA.INT:0.22670591385423|FDR_ANOVA.TREAT:0.0010388121134928701|FDR_ANOVA.CELL:2.8230336385851603e-10|FDR_ANOVA.INT:0.9999978870935041|TTEST.ASTRO.DEX:0.0207617494766965|TTEST.ASTRO.ALD:0.9776216715145971|TTEST.ASTRO.DHT:0.20063434790459903|TTEST.ASTRO.PRG:0.46489690019072105|TTEST.ASTRO.ESR:0.9283517847699051|TTEST.NEURO.DEX:0.0025068670660614804|TTEST.NEURO.ALD:0.0823125282347702|TTEST.NEURO.DHT:0.44381369215257804|TTEST.NEURO.PRG:0.548711258508902|TTEST.NEURO.ESR:0.8955739893258631|FDR_TTEST.ASTRO.DEX:0.264528979121685|FDR_TTEST.ASTRO.ALD:0.996848826643114|FDR_TTEST.ASTRO.DHT:0.9132682544287011|FDR_TTEST.ASTRO.PRG:0.939272606954577|FDR_TTEST.ASTRO.ESR:0.9973622389508731|FDR_TTEST.NEURO.DEX:0.74617345721381|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-0.34773958333333305|FOLD.ASTRO.ALD:-0.00267968750000058|FOLD.ASTRO.DHT:0.129028645833333|FOLD.ASTRO.PRG:-0.057010416666667396|FOLD.ASTRO.ESR:-0.0061640624999999|FOLD.NEURO.DEX:-0.17445833333333402|FOLD.NEURO.ALD:-0.10417187500000001|FOLD.NEURO.DHT:0.0572994791666659|FOLD.NEURO.PRG:-0.0322109375000004|FOLD.NEURO.ESR:0.007671874999999771
15	Cd28	4_neurons_dex_down_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000026012	ENSMUST00000132833|ENSMUST00000027165|ENSMUST00000153207	NM_007642	CD28		Regulation: DOWN|Probe.Set:ILMN_2589871|Identifier:NM_007642.2|FirstOfLocuslink:NP_031668.2|FirstOfName:Cd28|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:0.00014668554952710502|ANOVA.CELL:3.44523850248344e-09|ANOVA.INT:0.0296843198835044|FDR_ANOVA.TREAT:0.00784827180053829|FDR_ANOVA.CELL:1.03051397689752e-08|FDR_ANOVA.INT:0.643273139299657|TTEST.ASTRO.DEX:0.07313040105189089|TTEST.ASTRO.ALD:0.082620235020485|TTEST.ASTRO.DHT:0.38456432431936904|TTEST.ASTRO.PRG:0.0300105996808907|TTEST.ASTRO.ESR:0.9911941653727651|TTEST.NEURO.DEX:0.00289879781301627|TTEST.NEURO.ALD:0.5511713651208461|TTEST.NEURO.DHT:0.677983260802926|TTEST.NEURO.PRG:0.0955220987546458|TTEST.NEURO.ESR:0.876327305168569|FDR_TTEST.ASTRO.DEX:0.46243675520913|FDR_TTEST.ASTRO.ALD:0.683776533645804|FDR_TTEST.ASTRO.DHT:0.944108273829771|FDR_TTEST.ASTRO.PRG:0.845270986155032|FDR_TTEST.ASTRO.ESR:0.9999642045863931|FDR_TTEST.NEURO.DEX:0.7652670586783591|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-0.23246875|FOLD.ASTRO.ALD:-0.09866145833333301|FOLD.ASTRO.DHT:-0.0817291666666673|FOLD.ASTRO.PRG:0.131541666666667|FOLD.ASTRO.ESR:0.00037760416666721104|FOLD.NEURO.DEX:-0.22446354166666702|FOLD.NEURO.ALD:-0.0251979166666674|FOLD.NEURO.DHT:-0.0238281249999996|FOLD.NEURO.PRG:-0.1126484375|FOLD.NEURO.ESR:-0.00768229166666679
16	Nrarp	4_neurons_dex_down_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000078202	ENSMUST00000104999	NM_025980	NRARP	2700054M22Rik	Regulation: DOWN|Probe.Set:ILMN_2596979|Identifier:NM_025980.2|FirstOfLocuslink:NP_080256.2|FirstOfName:Nrarp|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:2.70391059987863e-06|ANOVA.CELL:1.79362435972142e-44|ANOVA.INT:0.318985067967664|FDR_ANOVA.TREAT:0.00023249602986740402|FDR_ANOVA.CELL:1.58961249876731e-42|FDR_ANOVA.INT:0.9999978870935041|TTEST.ASTRO.DEX:0.0167040048982929|TTEST.ASTRO.ALD:0.12770642527904602|TTEST.ASTRO.DHT:0.270274942655756|TTEST.ASTRO.PRG:0.7772008728260851|TTEST.ASTRO.ESR:0.196021303345628|TTEST.NEURO.DEX:0.0029540368102536703|TTEST.NEURO.ALD:0.11182792131371501|TTEST.NEURO.DHT:0.0542533590036847|TTEST.NEURO.PRG:0.182533214605856|TTEST.NEURO.ESR:0.20415062137720802|FDR_TTEST.ASTRO.DEX:0.237759162199068|FDR_TTEST.ASTRO.ALD:0.741394278548899|FDR_TTEST.ASTRO.DHT:0.9297971025386581|FDR_TTEST.ASTRO.PRG:0.977076906221873|FDR_TTEST.ASTRO.ESR:0.94472893292037|FDR_TTEST.NEURO.DEX:0.7652670586783591|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-0.31846614583333305|FOLD.ASTRO.ALD:-0.181351562500001|FOLD.ASTRO.DHT:-0.136807291666667|FOLD.ASTRO.PRG:0.0282187499999997|FOLD.ASTRO.ESR:-0.132932291666666|FOLD.NEURO.DEX:-0.5003098958333341|FOLD.NEURO.ALD:-0.142929687500001|FOLD.NEURO.DHT:-0.195677083333333|FOLD.NEURO.PRG:-0.137315104166667|FOLD.NEURO.ESR:-0.10841145833333601
17	Chst3	4_neurons_dex_down_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000057337	ENSMUST00000167915|ENSMUST00000068690	NM_001407025|NM_016803	CHST3	C6ST|GST-0|C6ST-1	Regulation: DOWN|Probe.Set:ILMN_2864172|Identifier:NM_016803.2|FirstOfLocuslink:NP_058083.1|FirstOfName:Chst3|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:5.12353113462329e-07|ANOVA.CELL:1.82285634753471e-21|ANOVA.INT:0.9771553543513041|FDR_ANOVA.TREAT:5.210879440751011e-05|FDR_ANOVA.CELL:1.06948626418129e-20|FDR_ANOVA.INT:0.9999978870935041|TTEST.ASTRO.DEX:0.0064721309992973805|TTEST.ASTRO.ALD:0.137733978676077|TTEST.ASTRO.DHT:0.867728172754024|TTEST.ASTRO.PRG:0.6978431621793321|TTEST.ASTRO.ESR:0.8394606702849521|TTEST.NEURO.DEX:0.0030417033610829|TTEST.NEURO.ALD:0.0971543063020134|TTEST.NEURO.DHT:0.44631982090516203|TTEST.NEURO.PRG:0.6019293467750271|TTEST.NEURO.ESR:0.707680517541395|FDR_TTEST.ASTRO.DEX:0.14257832860761302|FDR_TTEST.ASTRO.ALD:0.750312085998709|FDR_TTEST.ASTRO.DHT:0.9889485807476491|FDR_TTEST.ASTRO.PRG:0.9698804382421761|FDR_TTEST.ASTRO.ESR:0.99275959311239|FDR_TTEST.NEURO.DEX:0.7652670586783591|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-0.429356770833335|FOLD.ASTRO.ALD:-0.149098958333335|FOLD.ASTRO.DHT:-0.0182656250000015|FOLD.ASTRO.PRG:0.0350937499999997|FOLD.ASTRO.ESR:-0.019067708333333003|FOLD.NEURO.DEX:-0.509947916666668|FOLD.NEURO.ALD:-0.22096875000000102|FOLD.NEURO.DHT:-0.10659375000000201|FOLD.NEURO.PRG:-0.0698906250000011|FOLD.NEURO.ESR:-0.0450104166666669
18	2810459M11Rik	4_neurons_dex_down_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000026227	ENSMUST00000027429|ENSMUST00000165824	NM_001144992|NM_001144993	C2orf72		Regulation: DOWN|Probe.Set:ILMN_2676765|Identifier:XM_484890|FirstOfLocuslink:None|FirstOfName:2810459M11Rik|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:2.3498155154258004e-18|ANOVA.CELL:1.1488366741318602e-32|ANOVA.INT:5.05239670050382e-08|FDR_ANOVA.TREAT:2.08654580017829e-15|FDR_ANOVA.CELL:1.7460956086690102e-31|FDR_ANOVA.INT:1.2150487773388702e-05|TTEST.ASTRO.DEX:2.26613485872815e-07|TTEST.ASTRO.ALD:0.005383086399088841|TTEST.ASTRO.DHT:0.845112269430471|TTEST.ASTRO.PRG:0.441953794892027|TTEST.ASTRO.ESR:0.376256383574437|TTEST.NEURO.DEX:0.0032696930792671|TTEST.NEURO.ALD:0.173440456490522|TTEST.NEURO.DHT:0.631475050905401|TTEST.NEURO.PRG:0.891904666074886|TTEST.NEURO.ESR:0.5909146030570811|FDR_TTEST.ASTRO.DEX:0.000261591277417284|FDR_TTEST.ASTRO.ALD:0.36036659188590503|FDR_TTEST.ASTRO.DHT:0.9871554740764981|FDR_TTEST.ASTRO.PRG:0.9356613720928231|FDR_TTEST.ASTRO.ESR:0.9637674667559821|FDR_TTEST.NEURO.DEX:0.7782206610416461|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-1.4294609375|FOLD.ASTRO.ALD:-0.3701328125|FOLD.ASTRO.DHT:0.018526041666667898|FOLD.ASTRO.PRG:-0.0706718749999986|FOLD.ASTRO.ESR:0.0679322916666667|FOLD.NEURO.DEX:-0.565359375|FOLD.NEURO.ALD:-0.14479947916666602|FOLD.NEURO.DHT:0.049130208333332696|FOLD.NEURO.PRG:0.0130755208333326|FOLD.NEURO.ESR:-0.049093749999999006
19	Litaf	4_neurons_dex_down_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000022500	ENSMUST00000117360|ENSMUST00000162323|ENSMUST00000230709|ENSMUST00000023143|ENSMUST00000140170	NM_019980	LITAF	N4WBP3|Nedd4 WW domain-binding protein 3|TBX1 protein|3222402J11Rik	Regulation: DOWN|Probe.Set:ILMN_2665490|Identifier:NM_019980.1|FirstOfLocuslink:NP_064364.1|FirstOfName:Litaf|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:2.3648260613511702e-11|ANOVA.CELL:6.61628009244717e-36|ANOVA.INT:0.44804375781006106|FDR_ANOVA.TREAT:6.34845805562959e-09|FDR_ANOVA.CELL:1.41697642388059e-34|FDR_ANOVA.INT:0.9999978870935041|TTEST.ASTRO.DEX:2.54940205572523e-05|TTEST.ASTRO.ALD:0.265711424136151|TTEST.ASTRO.DHT:0.0735839620846997|TTEST.ASTRO.PRG:0.46911178801269404|TTEST.ASTRO.ESR:0.0466204546274158|TTEST.NEURO.DEX:0.0036163112091340804|TTEST.NEURO.ALD:0.441438107670626|TTEST.NEURO.DHT:0.370865061259451|TTEST.NEURO.PRG:0.806257106214958|TTEST.NEURO.ESR:0.679868901473739|FDR_TTEST.ASTRO.DEX:0.0050959346545912|FDR_TTEST.ASTRO.ALD:0.82608128858488|FDR_TTEST.ASTRO.DHT:0.88701536962004|FDR_TTEST.ASTRO.PRG:0.9394404170815731|FDR_TTEST.ASTRO.ESR:0.9148426913910791|FDR_TTEST.NEURO.DEX:0.8078116071526721|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-0.5777265625000011|FOLD.ASTRO.ALD:0.0759635416666669|FOLD.ASTRO.DHT:0.129026041666668|FOLD.ASTRO.PRG:0.042307291666668696|FOLD.ASTRO.ESR:0.0950598958333337|FOLD.NEURO.DEX:-0.473354166666667|FOLD.NEURO.ALD:-0.091697916666666|FOLD.NEURO.DHT:0.157369791666667|FOLD.NEURO.PRG:0.023221354166667003|FOLD.NEURO.ESR:0.044684895833333
20	Plscr1	4_neurons_dex_down_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000032369	ENSMUST00000187952|ENSMUST00000093801|ENSMUST00000186364	NM_001410453|NM_011636	PLSCR1	MmTRA1b|MmTRA1a|NOR1|TRA1|Tras2|Tras1|MuPLSCR2	Regulation: DOWN|Probe.Set:ILMN_2701271|Identifier:NM_011636.1|FirstOfLocuslink:NP_035766.1|FirstOfName:Plscr1|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:4.5967933015398406e-09|ANOVA.CELL:3.79926055858221e-33|ANOVA.INT:0.364650205266888|FDR_ANOVA.TREAT:7.31904599673451e-07|FDR_ANOVA.CELL:6.08487884259365e-32|FDR_ANOVA.INT:0.9999978870935041|TTEST.ASTRO.DEX:0.0012721655449460401|TTEST.ASTRO.ALD:0.32741918548135|TTEST.ASTRO.DHT:0.773277460715415|TTEST.ASTRO.PRG:0.28104523660307|TTEST.ASTRO.ESR:0.735466362793275|TTEST.NEURO.DEX:0.0038271967244402102|TTEST.NEURO.ALD:0.253131913785172|TTEST.NEURO.DHT:0.0919394810267928|TTEST.NEURO.PRG:0.15488849924338402|TTEST.NEURO.ESR:0.14881153380391102|FDR_TTEST.ASTRO.DEX:0.056627416128618005|FDR_TTEST.ASTRO.ALD:0.850071291812125|FDR_TTEST.ASTRO.DHT:0.9827486436778841|FDR_TTEST.ASTRO.PRG:0.9108991004944981|FDR_TTEST.ASTRO.ESR:0.9887834012390521|FDR_TTEST.NEURO.DEX:0.814363970296323|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-0.5226015625|FOLD.ASTRO.ALD:-0.0992708333333336|FOLD.ASTRO.DHT:0.036148437499999596|FOLD.ASTRO.PRG:0.11298177083333401|FOLD.ASTRO.ESR:-0.0310052083333332|FOLD.NEURO.DEX:-0.303614583333331|FOLD.NEURO.ALD:0.0873463541666677|FOLD.NEURO.DHT:0.130546875|FOLD.NEURO.PRG:0.112627604166667|FOLD.NEURO.ESR:0.139742187500001
21	Tnf	4_neurons_dex_down_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000024401	ENSMUST00000167924|ENSMUST00000025263	NM_001278601|NM_013693	TNF	TNF-alpha|tumor necrosis factor-alpha|TNF alpha|TNFalpha|DIF|Tnfsf1a|Tnfa	Regulation: DOWN|Probe.Set:ILMN_2467245|Identifier:NM_013693.2|FirstOfLocuslink:NP_038721.1|FirstOfName:Tnf|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:1.18693745065292e-09|ANOVA.CELL:2.20857249243633e-22|ANOVA.INT:5.1527109334306104e-08|FDR_ANOVA.TREAT:2.11604825661961e-07|FDR_ANOVA.CELL:1.3758584223658298e-21|FDR_ANOVA.INT:1.2327527183431301e-05|TTEST.ASTRO.DEX:6.76416951344564e-05|TTEST.ASTRO.ALD:0.0029576878541075|TTEST.ASTRO.DHT:0.8077623070216551|TTEST.ASTRO.PRG:0.11771268602220102|TTEST.ASTRO.ESR:0.895476379962971|TTEST.NEURO.DEX:0.8376320621932051|TTEST.NEURO.ALD:0.24892414473898802|TTEST.NEURO.DHT:0.17046787794457502|TTEST.NEURO.PRG:0.391245072142726|TTEST.NEURO.ESR:0.7076988273464131|FDR_TTEST.ASTRO.DEX:0.00897496445729423|FDR_TTEST.ASTRO.ALD:0.29444351677110003|FDR_TTEST.ASTRO.DHT:0.9841394384102481|FDR_TTEST.ASTRO.PRG:0.8768987134235311|FDR_TTEST.ASTRO.ESR:0.9948549890456021|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-0.8402213541666671|FOLD.ASTRO.ALD:-0.414138020833335|FOLD.ASTRO.DHT:-0.0264348958333347|FOLD.ASTRO.PRG:-0.151164062500001|FOLD.ASTRO.ESR:0.0129817708333313|FOLD.NEURO.DEX:-0.0241614583333334|FOLD.NEURO.ALD:0.12123177083333302|FOLD.NEURO.DHT:0.15722135416666702|FOLD.NEURO.PRG:0.09653125|FOLD.NEURO.ESR:0.041557291666666
22	Inppl1	4_neurons_dex_down_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000032737	ENSMUST00000035836|ENSMUST00000185929|ENSMUST00000165052|ENSMUST00000211436|ENSMUST00000186316|ENSMUST00000209861|ENSMUST00000211514|ENSMUST00000209481|ENSMUST00000210116	NM_010567|NM_001122739	INPPL1	SHIP2	Regulation: DOWN|Probe.Set:ILMN_2620913|Identifier:NM_010567.1|FirstOfLocuslink:NP_034697.1|FirstOfName:Inppl1|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:3.61778994773726e-05|ANOVA.CELL:1.0606526234016601e-37|ANOVA.INT:0.382076988736657|FDR_ANOVA.TREAT:0.00231368189815541|FDR_ANOVA.CELL:2.88255292718943e-36|FDR_ANOVA.INT:0.9999978870935041|TTEST.ASTRO.DEX:0.00931169329871249|TTEST.ASTRO.ALD:0.7815584341799071|TTEST.ASTRO.DHT:0.32003359043169|TTEST.ASTRO.PRG:0.126541966764598|TTEST.ASTRO.ESR:0.6974210794826221|TTEST.NEURO.DEX:0.0041002120737066204|TTEST.NEURO.ALD:0.12341304779032601|TTEST.NEURO.DHT:0.938192720977942|TTEST.NEURO.PRG:0.14589783436342|TTEST.NEURO.ESR:0.127489039555357|FDR_TTEST.ASTRO.DEX:0.17414261902582|FDR_TTEST.ASTRO.ALD:0.970881870858839|FDR_TTEST.ASTRO.DHT:0.9342103861893091|FDR_TTEST.ASTRO.PRG:0.8787513610461061|FDR_TTEST.ASTRO.ESR:0.98651945447118|FDR_TTEST.NEURO.DEX:0.826502273419326|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-0.31971354166666505|FOLD.ASTRO.ALD:-0.0201927083333331|FOLD.ASTRO.DHT:-0.10740885416666601|FOLD.ASTRO.PRG:-0.09104947916666539|FOLD.ASTRO.ESR:-0.0252864583333317|FOLD.NEURO.DEX:-0.33491666666666703|FOLD.NEURO.ALD:-0.14463802083333202|FOLD.NEURO.DHT:-0.00677343749999793|FOLD.NEURO.PRG:-0.17931770833333302|FOLD.NEURO.ESR:-0.126052083333331
